country,type,year,month,demand,source,country_contributions
EU,household,2022.0,9.0,44.18,calculated,"{'DE': 27.4996235114, 'FR': 18.8299985257, 'HU': 6.6675834006, 'IT': 24.0235537996, 'LU': 0.4404144511, 'NL': 12.9473547551, 'PT': 3.8499478755, 'RO': 5.741523681}"
EU,household,2022.0,10.0,57.84,calculated,"{'DE': 31.459493098, 'FR': 18.6240421641, 'HU': 7.6676095234, 'IT': 19.3264623197, 'LU': 0.4627896889, 'NL': 12.7389537189, 'PT': 2.9128500133, 'RO': 6.8077994737}"
EU,household,2022.0,11.0,117.58,calculated,"{'DE': 30.2094755346, 'FR': 20.6729766507, 'HU': 6.6234821117, 'IT': 23.1192101383, 'LU': 0.3637266466, 'NL': 11.365704322, 'PT': 1.5842194398, 'RO': 6.0612051564}"
EU,household,2022.0,12.0,187.17,calculated,"{'DE': 30.9881267662, 'FR': 21.2249330124, 'HU': 5.6167444232, 'IT': 23.3439757618, 'LU': 0.3548336426, 'NL': 11.6961378475, 'PT': 0.9606964534, 'RO': 5.814552093}"
EU,household,2023.0,1.0,184.69,calculated,"{'DE': 28.6854413882, 'FR': 21.7573449296, 'HU': 5.3567103167, 'IT': 25.9650056075, 'LU': 0.3525098096, 'NL': 11.1035308163, 'PT': 1.1089160305, 'RO': 5.6705411015}"
EU,household,2023.0,2.0,165.05,calculated,"{'DE': 28.9919270295, 'FR': 20.6819897099, 'HU': 5.7589573103, 'IT': 26.01022244, 'LU': 0.3410849874, 'NL': 10.616260959, 'PT': 1.1288052399, 'RO': 6.4707523241}"
EU,household,2023.0,3.0,139.93,calculated,"{'DE': 31.2141177614, 'FR': 21.0006640068, 'HU': 5.4456842912, 'IT': 22.0684912131, 'LU': 0.3788087783, 'NL': 12.4740484882, 'PT': 1.4322820362, 'RO': 5.9859034248}"
EU,household,2023.0,4.0,97.42,calculated,"{'DE': 32.3329256519, 'FR': 20.2849591636, 'HU': 5.9280068456, 'IT': 20.6181530859, 'LU': 0.401556473, 'NL': 12.387202067, 'PT': 1.6660255249, 'RO': 6.381171188}"
EU,household,2023.0,5.0,52.33,calculated,"{'DE': 28.1407214187, 'FR': 18.8558658031, 'HU': 5.6279676403, 'IT': 24.6070003874, 'LU': 0.402940154, 'NL': 12.6994544252, 'PT': 3.3331418828, 'RO': 6.3329082884}"
EU,household,2023.0,6.0,33.47,calculated,"{'DE': 20.0782141867, 'FR': 18.960427316, 'HU': 6.3839242075, 'IT': 29.8207502867, 'LU': 0.3309183073, 'NL': 13.4221162384, 'PT': 4.8179264586, 'RO': 6.1857229987}"
EU,household,2023.0,7.0,32.03,calculated,"{'DE': 20.327069565, 'FR': 17.9705865029, 'HU': 6.5180890989, 'IT': 29.4566596015, 'LU': 0.3489071361, 'NL': 14.1340592401, 'PT': 5.0895415992, 'RO': 6.1550872563}"
EU,household,2023.0,8.0,30.42,calculated,"{'DE': 22.931029562, 'FR': 17.3790383981, 'HU': 6.6283991968, 'IT': 26.8027093899, 'LU': 0.3755265651, 'NL': 15.4466835371, 'PT': 4.6547910931, 'RO': 5.7818222578}"
EU,household,2023.0,9.0,34.91,calculated,"{'DE': 20.8808156138, 'FR': 18.8822948495, 'HU': 5.686044024, 'IT': 29.725904575, 'LU': 0.064950178, 'NL': 14.1172962512, 'PT': 4.7750132712, 'RO': 5.8676812372}"
EU,household,2023.0,10.0,62.34,calculated,"{'DE': 32.472278139, 'FR': 18.302151885, 'HU': 6.0138818563, 'IT': 20.957856002, 'LU': 0.4049403047, 'NL': 13.7334963419, 'PT': 2.6502077841, 'RO': 5.4651876869}"
EU,household,2023.0,11.0,134.08,calculated,"{'DE': 31.502611454, 'FR': 20.4871148165, 'HU': 5.9425909328, 'IT': 22.9669171589, 'LU': 0.3793817695, 'NL': 11.6140057486, 'PT': 1.3278091689, 'RO': 5.7795689507}"
EU,household,2023.0,12.0,175.94,calculated,"{'DE': 30.4116956852, 'FR': 19.4587145133, 'HU': 6.0983962054, 'IT': 25.4583786599, 'LU': 0.3494469221, 'NL': 10.8546360002, 'PT': 1.0108971541, 'RO': 6.3578348598}"
EU,household,2024.0,1.0,206.87,calculated,"{'DE': 30.584677472, 'FR': 20.1006800743, 'HU': 5.6940724601, 'IT': 24.5087018858, 'LU': 0.3490958952, 'NL': 11.7053359178, 'PT': 0.9594469648, 'RO': 6.0979893301}"
EU,household,2024.0,2.0,142.38,calculated,"{'DE': 28.9843097962, 'FR': 20.0344594521, 'HU': 5.2413695799, 'IT': 26.5616767195, 'LU': 0.3429825686, 'NL': 11.5963829666, 'PT': 1.2656739259, 'RO': 5.9731449913}"
EU,household,2024.0,3.0,125.04,calculated,"{'DE': 29.4276206998, 'FR': 20.6043456225, 'HU': 5.2593228412, 'IT': 24.9985331259, 'LU': 0.3368076544, 'NL': 11.4109909815, 'PT': 1.5505441841, 'RO': 6.4118348906}"
EU,household,2024.0,4.0,82.73,calculated,"{'DE': 31.4762207523, 'FR': 21.2546171112, 'HU': 4.9992233067, 'IT': 22.504235865, 'LU': 0.4037953741, 'NL': 12.9669280038, 'PT': 2.0940940217, 'RO': 4.3008855651}"
EU,household,2024.0,5.0,47.1,calculated,"{'DE': 23.6967086835, 'FR': 21.262681334, 'HU': 5.3421038358, 'IT': 27.6388507005, 'LU': 0.4514109893, 'NL': 12.1132652033, 'PT': 3.7363775862, 'RO': 5.7586016675}"
EU,household,2024.0,6.0,36.94,calculated,"{'DE': 24.0418193154, 'FR': 18.9731234663, 'HU': 5.171851975, 'IT': 27.3299211921, 'LU': 0.4318486318, 'NL': 14.603440874, 'PT': 4.3186677577, 'RO': 5.1293267878}"
EU,household,2024.0,7.0,32.39,calculated,"{'DE': 20.6734025253, 'FR': 18.1438168758, 'HU': 6.0372088761, 'IT': 29.8034077273, 'LU': 0.3841680595, 'NL': 14.0987617702, 'PT': 4.9934707287, 'RO': 5.8657634373}"
EU,household,2024.0,8.0,27.69,calculated,"{'DE': 21.2744611839, 'FR': 17.2219347066, 'HU': 7.2761246774, 'IT': 27.8863223794, 'LU': 0.3727909313, 'NL': 14.4851127465, 'PT': 4.8352492582, 'RO': 6.6480041166}"
EU,household,2024.0,9.0,40.85,calculated,"{'DE': 25.9242253048, 'FR': 18.7989383322, 'HU': 5.808858087, 'IT': 26.0696886177, 'LU': 0.4210204618, 'NL': 13.4159892987, 'PT': 4.1025014696, 'RO': 5.458778428}"
EU,household,2024.0,10.0,73.19,calculated,"{'DE': 32.784804594, 'FR': 18.3509553656, 'HU': 6.692991879, 'IT': 20.2527696364, 'LU': 0.4037948588, 'NL': 12.5076860778, 'PT': 2.3798233009, 'RO': 6.6271742876}"
EU,household,2024.0,11.0,142.65,calculated,"{'DE': 30.7897180542, 'FR': 19.1996046819, 'HU': 6.6757685466, 'IT': 23.4903879165, 'LU': 0.3600834553, 'NL': 11.3208472167, 'PT': 1.2009793062, 'RO': 6.9626108225}"
EU,household,2024.0,12.0,186.08,calculated,"{'DE': 29.8544114711, 'FR': 19.7056642611, 'HU': 5.8389637918, 'IT': 26.5683733601, 'LU': 0.3560290602, 'NL': 10.5510683905, 'PT': 0.942798281, 'RO': 6.1826913842}"
EU,household,2025.0,1.0,201.04,calculated,"{'DE': 30.654612388, 'FR': 20.6066577207, 'HU': 5.3101780871, 'IT': 24.6299606971, 'LU': 0.3578459014, 'NL': 11.789148661, 'PT': 0.9023421721, 'RO': 5.7492543725}"
EU,household,2025.0,2.0,174.46,calculated,"{'DE': 30.927426305, 'FR': 19.2092627188, 'HU': 5.9171286347, 'IT': 24.0455702947, 'LU': 0.3341206251, 'NL': 11.6847809913, 'PT': 0.9662384959, 'RO': 6.9154719344}"
EU,household,2025.0,3.0,130.39,calculated,"{'DE': 30.5280473625, 'FR': 20.5351703021, 'HU': 5.368865954, 'IT': 24.8319025745, 'LU': 0.3563617275, 'NL': 10.9427529346, 'PT': 1.3826704424, 'RO': 6.0542287024}"
EU,household,2025.0,4.0,74.04,calculated,"{'DE': 30.1447593218, 'FR': 18.4166796016, 'HU': 5.834250632, 'IT': 24.6175179601, 'LU': 0.4041078765, 'NL': 11.325908689, 'PT': 2.071282218, 'RO': 7.1854937009}"
EU,household,2025.0,5.0,48.81,calculated,"{'DE': 29.0258010558, 'FR': 16.7617972655, 'HU': 6.4092608604, 'IT': 24.8050502732, 'LU': 0.4148181637, 'NL': 12.2482475643, 'PT': 3.4381831527, 'RO': 6.8968416643}"
EU,household,2025.0,6.0,20.57,calculated,"{'DE': 35.7351837121, 'FR': 27.2592953652, 'HU': 3.3908018924, 'IT': 17.667826267, 'LU': 0.2872118104, 'NL': 9.2250768527, 'PT': 2.7417444654, 'RO': 3.6928596347}"
EU,household,2025.0,7.0,11.53,calculated,"{'DE': 56.4431694025, 'FR': 43.5568305975}"
EU,household,2025.0,8.0,11.05,calculated,"{'DE': 60.8820207263, 'FR': 39.1179792737}"
EU,household,2025.0,9.0,17.99,calculated,"{'DE': 61.0393631154, 'FR': 38.9606368846}"
EU,household,2025.0,10.0,59.99,calculated,"{'DE': 45.5756834459, 'FR': 23.6301481015, 'HU': 3.9435136348, 'IT': 13.821576867, 'LU': 0.2480534248, 'NL': 7.504851321, 'PT': 1.1129108105, 'RO': 4.1632623944}"
EU,household,2025.0,11.0,137.68,calculated,"{'BE': 0.7421225128, 'DE': 31.965717171, 'FR': 19.1260553644, 'HU': 6.1277289533, 'IT': 23.7670546023, 'LU': 0.3649587021, 'NL': 10.8995616563, 'PT': 1.2730732043, 'RO': 5.7337278336}"
EU,industry,2019.0,1.0,39.49,calculated,"{'FR': 39.086158729, 'IT': 34.8399320695, 'NL': 26.0739092015}"
EU,industry,2019.0,2.0,34.89,calculated,"{'FR': 36.8313987918, 'IT': 37.5591454746, 'NL': 25.6094557336}"
EU,industry,2019.0,3.0,37.34,calculated,"{'FR': 35.4854772639, 'IT': 37.5378694727, 'NL': 26.9766532633}"
EU,industry,2019.0,4.0,32.5,calculated,"{'FR': 34.1076604808, 'IT': 37.7124305703, 'NL': 28.1799089489}"
EU,industry,2019.0,5.0,33.04,calculated,"{'FR': 33.0830336915, 'IT': 38.88930574, 'NL': 28.0276605685}"
EU,industry,2019.0,6.0,29.95,calculated,"{'FR': 32.3952361466, 'IT': 39.5288578555, 'NL': 28.0759059979}"
EU,industry,2019.0,7.0,31.05,calculated,"{'FR': 31.5402037828, 'IT': 40.0125782105, 'NL': 28.4472180067}"
EU,industry,2019.0,8.0,27.18,calculated,"{'FR': 32.5562043461, 'IT': 34.3228610634, 'NL': 33.1209345905}"
EU,industry,2019.0,9.0,30.72,calculated,"{'FR': 30.7882916134, 'IT': 39.0718785396, 'NL': 30.139829847}"
EU,industry,2019.0,10.0,32.94,calculated,"{'FR': 32.7650076528, 'IT': 37.5135791915, 'NL': 29.7214131558}"
EU,industry,2019.0,11.0,35.67,calculated,"{'FR': 38.5962695413, 'IT': 35.0972956479, 'NL': 26.3064348108}"
EU,industry,2019.0,12.0,36.03,calculated,"{'FR': 39.1579107012, 'IT': 32.5184237802, 'NL': 28.3236655186}"
EU,industry,2020.0,1.0,36.84,calculated,"{'FR': 38.6124786952, 'IT': 35.880154557, 'NL': 25.5073667478}"
EU,industry,2020.0,2.0,35.04,calculated,"{'FR': 36.1649647799, 'IT': 36.7335974905, 'NL': 27.1014377296}"
EU,industry,2020.0,3.0,33.56,calculated,"{'FR': 35.7611184227, 'IT': 34.2295829654, 'NL': 30.0092986118}"
EU,industry,2020.0,4.0,26.47,calculated,"{'FR': 33.3699595283, 'IT': 32.6387681364, 'NL': 33.9912723352}"
EU,industry,2020.0,5.0,29.34,calculated,"{'FR': 32.7959603474, 'IT': 37.0918755938, 'NL': 30.1121640588}"
EU,industry,2020.0,6.0,28.78,calculated,"{'FR': 32.1493356806, 'IT': 39.1687253115, 'NL': 28.6819390079}"
EU,industry,2020.0,7.0,30.38,calculated,"{'FR': 30.5140656328, 'IT': 39.8127408362, 'NL': 29.673193531}"
EU,industry,2020.0,8.0,26.7,calculated,"{'FR': 30.6902888199, 'IT': 34.9421770815, 'NL': 34.3675340986}"
EU,industry,2020.0,9.0,31.42,calculated,"{'FR': 31.3832526076, 'IT': 39.377219761, 'NL': 29.2395276314}"
EU,industry,2020.0,10.0,35.15,calculated,"{'FR': 33.6727248729, 'IT': 36.6721236691, 'NL': 29.655151458}"
EU,industry,2020.0,11.0,34.91,calculated,"{'FR': 37.1603952558, 'IT': 36.5975434315, 'NL': 26.2420613127}"
EU,industry,2020.0,12.0,36.1,calculated,"{'FR': 37.4073663617, 'IT': 32.8701775341, 'NL': 29.7224561042}"
EU,industry,2021.0,1.0,39.19,calculated,"{'FR': 36.172021515, 'IT': 32.4037898948, 'NL': 31.4241885901}"
EU,industry,2021.0,2.0,35.99,calculated,"{'FR': 33.6275033519, 'IT': 35.3737767766, 'NL': 30.9987198714}"
EU,industry,2021.0,3.0,38.53,calculated,"{'FR': 32.6766845413, 'IT': 35.9644141027, 'NL': 31.358901356}"
EU,industry,2021.0,4.0,34.28,calculated,"{'FR': 30.7982984565, 'IT': 36.470955982, 'NL': 32.7307455615}"
EU,industry,2021.0,5.0,34.22,calculated,"{'FR': 29.5528796895, 'IT': 37.2634089513, 'NL': 33.1837113592}"
EU,industry,2021.0,6.0,30.3,calculated,"{'FR': 30.3118063853, 'IT': 38.4686363486, 'NL': 31.2195572661}"
EU,industry,2021.0,7.0,31.05,calculated,"{'FR': 28.6727248826, 'IT': 39.4451059782, 'NL': 31.8821691392}"
EU,industry,2021.0,8.0,28.09,calculated,"{'FR': 29.8467502304, 'IT': 35.3276125254, 'NL': 34.8256372442}"
EU,industry,2021.0,9.0,31.44,calculated,"{'FR': 29.2188040816, 'IT': 40.2750628874, 'NL': 30.506133031}"
EU,industry,2021.0,10.0,32.49,calculated,"{'FR': 32.7056523021, 'IT': 38.6545521496, 'NL': 28.6397955483}"
EU,industry,2021.0,11.0,34.73,calculated,"{'FR': 37.1826068512, 'IT': 36.923846313, 'NL': 25.8935468358}"
EU,industry,2021.0,12.0,35.65,calculated,"{'FR': 37.5797005042, 'IT': 34.2911351256, 'NL': 28.1291643702}"
EU,industry,2022.0,1.0,35.19,calculated,"{'FR': 38.2219742976, 'IT': 34.4510878942, 'NL': 27.3269378082}"
EU,industry,2022.0,2.0,31.3,calculated,"{'FR': 35.8743341733, 'IT': 36.9944774613, 'NL': 27.1311883654}"
EU,industry,2022.0,3.0,32.14,calculated,"{'FR': 33.5782318525, 'IT': 38.6306875855, 'NL': 27.791080562}"
EU,industry,2022.0,4.0,29.39,calculated,"{'FR': 30.9955131561, 'IT': 38.6513598038, 'NL': 30.3531270401}"
EU,industry,2022.0,5.0,28.86,calculated,"{'FR': 30.4632130508, 'IT': 40.5284123906, 'NL': 29.0083745586}"
EU,industry,2022.0,6.0,26.57,calculated,"{'FR': 30.7477174432, 'IT': 39.4112890581, 'NL': 29.8409934986}"
EU,industry,2022.0,7.0,25.69,calculated,"{'FR': 31.3339913226, 'IT': 40.3293205514, 'NL': 28.336688126}"
EU,industry,2022.0,8.0,21.08,calculated,"{'FR': 35.0427549578, 'IT': 34.6654627365, 'NL': 30.2917823057}"
EU,industry,2022.0,9.0,24.16,calculated,"{'FR': 35.4884778748, 'IT': 40.0146487479, 'NL': 24.4968733773}"
EU,industry,2022.0,10.0,25.62,calculated,"{'FR': 36.2305072191, 'IT': 38.2826033861, 'NL': 25.4868893948}"
EU,industry,2022.0,11.0,27.59,calculated,"{'FR': 38.2503595006, 'IT': 37.3941902497, 'NL': 24.3554502497}"
EU,industry,2022.0,12.0,27.6,calculated,"{'FR': 42.0922580225, 'IT': 32.1174434749, 'NL': 25.7902985026}"
EU,industry,2023.0,1.0,27.91,calculated,"{'FR': 39.2046531164, 'IT': 35.9823500929, 'NL': 24.8129967907}"
EU,industry,2023.0,2.0,27.03,calculated,"{'FR': 38.5267436524, 'IT': 38.7850844976, 'NL': 22.68817185}"
EU,industry,2023.0,3.0,28.88,calculated,"{'FR': 36.3106051945, 'IT': 38.8170519046, 'NL': 24.8723429009}"
EU,industry,2023.0,4.0,24.79,calculated,"{'FR': 33.0320097049, 'IT': 40.2065206868, 'NL': 26.7614696083}"
EU,industry,2023.0,5.0,24.95,calculated,"{'FR': 31.3075559728, 'IT': 42.277960006, 'NL': 26.4144840212}"
EU,industry,2023.0,6.0,23.98,calculated,"{'FR': 30.3455375303, 'IT': 41.1772266594, 'NL': 28.4772358103}"
EU,industry,2023.0,7.0,24.3,calculated,"{'FR': 29.9924584989, 'IT': 41.9589754951, 'NL': 28.048566006}"
EU,industry,2023.0,8.0,21.35,calculated,"{'FR': 32.1074095686, 'IT': 34.6004520165, 'NL': 33.292138415}"
EU,industry,2023.0,9.0,25.4,calculated,"{'FR': 30.2860808166, 'IT': 41.2800019317, 'NL': 28.4339172517}"
EU,industry,2023.0,10.0,27.88,calculated,"{'FR': 33.9040143552, 'IT': 38.6274627382, 'NL': 27.4685229066}"
EU,industry,2023.0,11.0,28.86,calculated,"{'FR': 37.4106670622, 'IT': 37.670639824, 'NL': 24.9186931138}"
EU,industry,2023.0,12.0,28.32,calculated,"{'FR': 40.1401715352, 'IT': 32.0693041337, 'NL': 27.7905243311}"
EU,industry,2024.0,1.0,30.27,calculated,"{'FR': 38.7406066555, 'IT': 33.7283266298, 'NL': 27.5310667147}"
EU,industry,2024.0,2.0,28.28,calculated,"{'FR': 35.8578608319, 'IT': 37.1068593068, 'NL': 27.0352798613}"
EU,industry,2024.0,3.0,29.27,calculated,"{'FR': 34.3328367351, 'IT': 38.8949916479, 'NL': 26.7721716171}"
EU,industry,2024.0,4.0,27.04,calculated,"{'FR': 30.6188634361, 'IT': 38.792145722, 'NL': 30.5889908419}"
EU,industry,2024.0,5.0,27.21,calculated,"{'FR': 30.306654502, 'IT': 39.1050327849, 'NL': 30.5883127131}"
EU,industry,2024.0,6.0,25.04,calculated,"{'FR': 30.7194865692, 'IT': 39.4625172603, 'NL': 29.8179961704}"
EU,industry,2024.0,7.0,25.28,calculated,"{'FR': 30.5123770539, 'IT': 41.2847153738, 'NL': 28.2029075724}"
EU,industry,2024.0,8.0,21.68,calculated,"{'FR': 31.1899674112, 'IT': 34.8606832076, 'NL': 33.9493493812}"
EU,industry,2024.0,9.0,25.98,calculated,"{'FR': 31.4057063108, 'IT': 40.5858526551, 'NL': 28.0084410341}"
EU,industry,2024.0,10.0,28.1,calculated,"{'FR': 32.9811963932, 'IT': 39.8711916525, 'NL': 27.1476119543}"
EU,industry,2024.0,11.0,28.8,calculated,"{'FR': 36.2818126732, 'IT': 37.4562695851, 'NL': 26.2619177418}"
EU,industry,2024.0,12.0,28.07,calculated,"{'FR': 38.8858799663, 'IT': 32.8510166935, 'NL': 28.2631033402}"
EU,industry,2025.0,1.0,29.54,calculated,"{'FR': 37.8384691185, 'IT': 35.3997145135, 'NL': 26.761816368}"
EU,industry,2025.0,2.0,26.91,calculated,"{'FR': 35.51641918, 'IT': 38.723455123, 'NL': 25.760125697}"
EU,industry,2025.0,3.0,28.16,calculated,"{'FR': 33.9959789065, 'IT': 40.3119206582, 'NL': 25.6921004353}"
EU,industry,2025.0,4.0,24.68,calculated,"{'FR': 31.5378103472, 'IT': 42.0588383771, 'NL': 26.4033512758}"
EU,industry,2025.0,5.0,24.95,calculated,"{'FR': 29.8858511317, 'IT': 42.8031408074, 'NL': 27.3110080609}"
EU,industry,2025.0,6.0,12.61,calculated,"{'FR': 51.7411308563, 'IT': 28.766850862, 'NL': 19.4920182817}"
EU,industry,2025.0,7.0,6.49,calculated,{'FR': 100.0}
EU,industry,2025.0,8.0,5.98,calculated,{'FR': 100.0}
EU,industry,2025.0,9.0,7.64,calculated,{'FR': 100.0}
EU,industry,2025.0,10.0,15.52,calculated,"{'FR': 55.3236623159, 'IT': 27.9043711742, 'NL': 16.7719665099}"
EU,industry,2025.0,11.0,27.96,calculated,"{'BE': 1.3596017669, 'FR': 34.2598377827, 'IT': 39.9860651052, 'NL': 24.3944953452}"
EU,industry-power,2019.0,1.0,10.42,calculated,"{'HU': 26.469209737, 'LU': 3.4423608438, 'PT': 29.3453313351, 'RO': 40.7430980841}"
EU,industry-power,2019.0,2.0,8.17,calculated,"{'HU': 24.437144111, 'LU': 3.9757727956, 'PT': 28.4769013441, 'RO': 43.1101817492}"
EU,industry-power,2019.0,3.0,7.35,calculated,"{'HU': 26.2287047647, 'LU': 4.7375017223, 'PT': 27.622448465, 'RO': 41.411345048}"
EU,industry-power,2019.0,4.0,7.17,calculated,"{'HU': 28.6709428797, 'LU': 4.4182118858, 'PT': 37.198523839, 'RO': 29.7123213956}"
EU,industry-power,2019.0,5.0,7.83,calculated,"{'HU': 26.6359548618, 'LU': 4.1322926828, 'PT': 45.8241668317, 'RO': 23.4075856236}"
EU,industry-power,2019.0,6.0,7.18,calculated,"{'HU': 23.1489728337, 'LU': 4.2987291735, 'PT': 57.87515739, 'RO': 14.6771406028}"
EU,industry-power,2019.0,7.0,8.99,calculated,"{'HU': 19.5497767023, 'LU': 3.4685085023, 'PT': 50.6984259579, 'RO': 26.2832888374}"
EU,industry-power,2019.0,8.0,9.49,calculated,"{'HU': 23.3078758154, 'LU': 2.5945825109, 'PT': 43.7519151591, 'RO': 30.3456265146}"
EU,industry-power,2019.0,9.0,9.73,calculated,"{'HU': 24.9661468333, 'LU': 2.9710480039, 'PT': 39.2390258221, 'RO': 32.8237793407}"
EU,industry-power,2019.0,10.0,10.96,calculated,"{'HU': 24.3070037871, 'LU': 2.903840046, 'PT': 38.2274446081, 'RO': 34.5617115589}"
EU,industry-power,2019.0,11.0,9.36,calculated,"{'HU': 25.8504057841, 'LU': 3.3947504391, 'PT': 36.7953768109, 'RO': 33.9594669659}"
EU,industry-power,2019.0,12.0,8.96,calculated,"{'HU': 28.8816876596, 'LU': 2.928840207, 'PT': 33.0617821828, 'RO': 35.1276899506}"
EU,industry-power,2020.0,1.0,11.68,calculated,"{'HU': 23.5740713813, 'LU': 3.0060969675, 'PT': 34.8665891346, 'RO': 38.5532425166}"
EU,industry-power,2020.0,2.0,9.53,calculated,"{'HU': 26.5719151366, 'LU': 3.3764947709, 'PT': 32.1036595489, 'RO': 37.9479305436}"
EU,industry-power,2020.0,3.0,8.38,calculated,"{'HU': 27.4270301304, 'LU': 3.2275548787, 'PT': 35.0931177051, 'RO': 34.2522972858}"
EU,industry-power,2020.0,4.0,6.27,calculated,"{'HU': 27.2101878143, 'LU': 3.9293364226, 'PT': 28.6049914501, 'RO': 40.2554843131}"
EU,industry-power,2020.0,5.0,6.94,calculated,"{'HU': 28.1851325547, 'LU': 3.7247362133, 'PT': 30.467034114, 'RO': 37.623097118}"
EU,industry-power,2020.0,6.0,8.26,calculated,"{'HU': 23.0013919794, 'LU': 3.0275490251, 'PT': 38.6075864317, 'RO': 35.3634725638}"
EU,industry-power,2020.0,7.0,10.37,calculated,"{'HU': 19.7775694907, 'LU': 2.3727600314, 'PT': 43.7893541014, 'RO': 34.0603163765}"
EU,industry-power,2020.0,8.0,10.57,calculated,"{'HU': 20.5702196343, 'LU': 2.1176204338, 'PT': 41.768594016, 'RO': 35.5435659159}"
EU,industry-power,2020.0,9.0,10.98,calculated,"{'HU': 21.5592351975, 'LU': 2.3319324392, 'PT': 41.7658458354, 'RO': 34.3429865278}"
EU,industry-power,2020.0,10.0,9.66,calculated,"{'HU': 25.2666221862, 'LU': 2.8646630533, 'PT': 40.7613018061, 'RO': 31.1074129544}"
EU,industry-power,2020.0,11.0,10.45,calculated,"{'HU': 23.6774252289, 'LU': 2.7842500823, 'PT': 34.6442620934, 'RO': 38.8940625954}"
EU,industry-power,2020.0,12.0,9.56,calculated,"{'HU': 24.4947990023, 'LU': 2.3886234539, 'PT': 28.1789785794, 'RO': 44.9375989644}"
EU,industry-power,2021.0,1.0,10.0,calculated,"{'HU': 27.2723592131, 'LU': 3.0109250637, 'PT': 32.4404276137, 'RO': 37.2762881096}"
EU,industry-power,2021.0,2.0,7.66,calculated,"{'HU': 28.3295585388, 'LU': 3.6899371109, 'PT': 23.7511650408, 'RO': 44.2293393095}"
EU,industry-power,2021.0,3.0,8.81,calculated,"{'HU': 25.5926596172, 'LU': 3.4856719137, 'PT': 29.043582943, 'RO': 41.8780855261}"
EU,industry-power,2021.0,4.0,8.38,calculated,"{'HU': 23.5213206734, 'LU': 3.3437316243, 'PT': 41.6818897493, 'RO': 31.4530579529}"
EU,industry-power,2021.0,5.0,7.21,calculated,"{'HU': 27.1976910726, 'LU': 3.7301583682, 'PT': 36.3891244731, 'RO': 32.6830260861}"
EU,industry-power,2021.0,6.0,7.82,calculated,"{'HU': 19.5683861184, 'LU': 3.3228647116, 'PT': 49.0207589383, 'RO': 28.0879902316}"
EU,industry-power,2021.0,7.0,8.29,calculated,"{'HU': 26.2128994275, 'LU': 3.0496038465, 'PT': 38.6159953381, 'RO': 32.121501388}"
EU,industry-power,2021.0,8.0,8.23,calculated,"{'HU': 26.8873605505, 'LU': 2.6303552737, 'PT': 37.3871371857, 'RO': 33.0951469901}"
EU,industry-power,2021.0,9.0,8.63,calculated,"{'HU': 21.4903358333, 'LU': 2.9455178111, 'PT': 43.8879363962, 'RO': 31.6762099594}"
EU,industry-power,2021.0,10.0,8.62,calculated,"{'HU': 25.6130583682, 'LU': 3.214820691, 'PT': 36.7173135186, 'RO': 34.4548074221}"
EU,industry-power,2021.0,11.0,9.3,calculated,"{'HU': 28.0332550756, 'LU': 3.0770186532, 'PT': 34.2896375584, 'RO': 34.6000887128}"
EU,industry-power,2021.0,12.0,8.99,calculated,"{'HU': 30.0538720507, 'LU': 2.5771811422, 'PT': 29.8310177421, 'RO': 37.537929065}"
EU,industry-power,2022.0,1.0,9.14,calculated,"{'HU': 28.1053405965, 'LU': 3.3090478573, 'PT': 35.7174018386, 'RO': 32.8682097076}"
EU,industry-power,2022.0,2.0,7.98,calculated,"{'HU': 28.8662946808, 'LU': 3.0119256117, 'PT': 34.8103390078, 'RO': 33.3114406997}"
EU,industry-power,2022.0,3.0,6.84,calculated,"{'HU': 26.134393664, 'LU': 3.6078376443, 'PT': 43.3894008121, 'RO': 26.8683678795}"
EU,industry-power,2022.0,4.0,5.93,calculated,"{'HU': 28.5429985937, 'LU': 3.4925312568, 'PT': 42.7894583906, 'RO': 25.1750117588}"
EU,industry-power,2022.0,5.0,7.24,calculated,"{'HU': 19.8734071034, 'LU': 2.812791395, 'PT': 42.1110136552, 'RO': 35.2027878464}"
EU,industry-power,2022.0,6.0,7.63,calculated,"{'HU': 19.566927833, 'LU': 2.2220729185, 'PT': 46.695659009, 'RO': 31.5153402395}"
EU,industry-power,2022.0,7.0,8.0,calculated,"{'HU': 24.3907907856, 'LU': 2.0339814511, 'PT': 47.6601349615, 'RO': 25.9150928018}"
EU,industry-power,2022.0,8.0,7.24,calculated,"{'HU': 19.6192011199, 'LU': 1.9519971588, 'PT': 51.5549136044, 'RO': 26.8738881168}"
EU,industry-power,2022.0,9.0,7.02,calculated,"{'HU': 21.0464156698, 'LU': 2.4288940177, 'PT': 46.4082313133, 'RO': 30.1164589991}"
EU,industry-power,2022.0,10.0,6.82,calculated,"{'HU': 18.7555069587, 'LU': 2.6351473153, 'PT': 46.9155850846, 'RO': 31.6937606414}"
EU,industry-power,2022.0,11.0,7.85,calculated,"{'HU': 24.3821066456, 'LU': 2.2682816783, 'PT': 42.133584983, 'RO': 31.2160266931}"
EU,industry-power,2022.0,12.0,6.51,calculated,"{'HU': 29.6455649644, 'LU': 2.0127675641, 'PT': 34.6135113162, 'RO': 33.7281561554}"
EU,industry-power,2023.0,1.0,6.35,calculated,"{'HU': 30.7664607727, 'LU': 2.7568828267, 'PT': 27.5026294023, 'RO': 38.9740269984}"
