country,date,demand,type,source
PT,2023-09-01,405.99,total,eurostat
RO,2023-09-01,434.0,total,eurostat
SE,2023-09-01,64.313,total,eurostat
SI,2023-09-01,46.008,total,eurostat
SK,2023-09-01,158.415,total,eurostat
AT,2023-10-01,494.026,total,eurostat
BE,2023-10-01,1012.8,total,eurostat
BG,2023-10-01,191.492,total,eurostat
CY,2023-10-01,0.0,total,eurostat
CZ,2023-10-01,474.053,total,eurostat
DE,2023-10-01,5089.803,total,eurostat
DK,2023-10-01,186.332,total,eurostat
EE,2023-10-01,30.2,total,eurostat
ES,2023-10-01,2227.994,total,eurostat
EU27_2020,2023-10-01,23408.1,total,eurostat
FI,2023-10-01,297.9,total,eurostat
FR,2023-10-01,1974.158,total,eurostat
GR,2023-10-01,396.593,total,eurostat
HR,2023-10-01,208.2,total,eurostat
HU,2023-10-01,578.467,total,eurostat
IE,2023-10-01,391.22,total,eurostat
IT,2023-10-01,4335.0,total,eurostat
LT,2023-10-01,174.9,total,eurostat
LU,2023-10-01,40.663,total,eurostat
LV,2023-10-01,62.038,total,eurostat
MT,2023-10-01,31.965,total,eurostat
NL,2023-10-01,2251.836,total,eurostat
PL,2023-10-01,1594.445,total,eurostat
PT,2023-10-01,329.055,total,eurostat
RO,2023-10-01,623.0,total,eurostat
SE,2023-10-01,63.704,total,eurostat
SI,2023-10-01,58.497,total,eurostat
SK,2023-10-01,289.759,total,eurostat
AT,2023-11-01,764.46,total,eurostat
BE,2023-11-01,1475.5,total,eurostat
BG,2023-11-01,259.67,total,eurostat
CY,2023-11-01,0.0,total,eurostat
CZ,2023-11-01,737.412,total,eurostat
DE,2023-11-01,8277.881,total,eurostat
DK,2023-11-01,249.543,total,eurostat
EE,2023-11-01,37.1,total,eurostat
ES,2023-11-01,2342.809,total,eurostat
EU27_2020,2023-11-01,33124.989,total,eurostat
FI,2023-11-01,156.04,total,eurostat
FR,2023-11-01,3551.434,total,eurostat
GR,2023-11-01,336.149,total,eurostat
HR,2023-11-01,279.44,total,eurostat
HU,2023-11-01,929.186,total,eurostat
IE,2023-11-01,437.264,total,eurostat
IT,2023-11-01,5744.0,total,eurostat
LT,2023-11-01,158.2,total,eurostat
LU,2023-11-01,63.358,total,eurostat
LV,2023-11-01,96.265,total,eurostat
MT,2023-11-01,26.676,total,eurostat
NL,2023-11-01,3025.804,total,eurostat
PL,2023-11-01,2131.401,total,eurostat
PT,2023-11-01,329.851,total,eurostat
RO,2023-11-01,1083.0,total,eurostat
SE,2023-11-01,82.617,total,eurostat
SI,2023-11-01,82.676,total,eurostat
SK,2023-11-01,467.253,total,eurostat
AT,2023-12-01,915.552,total,eurostat
BE,2023-12-01,1644.9,total,eurostat
BG,2023-12-01,292.376,total,eurostat
CY,2023-12-01,0.0,total,eurostat
CZ,2023-12-01,886.831,total,eurostat
DE,2023-12-01,9551.108,total,eurostat
DK,2023-12-01,275.574,total,eurostat
EE,2023-12-01,50.8,total,eurostat
ES,2023-12-01,2667.344,total,eurostat
EU27_2020,2023-12-01,39142.897,total,eurostat
FI,2023-12-01,191.88,total,eurostat
FR,2023-12-01,4214.08,total,eurostat
GR,2023-12-01,445.017,total,eurostat
HR,2023-12-01,254.0,total,eurostat
HU,2023-12-01,1176.279,total,eurostat
IE,2023-12-01,405.423,total,eurostat
IT,2023-12-01,7235.0,total,eurostat
LT,2023-12-01,204.8,total,eurostat
LU,2023-12-01,69.334,total,eurostat
LV,2023-12-01,115.664,total,eurostat
MT,2023-12-01,25.513,total,eurostat
NL,2023-12-01,3554.411,total,eurostat
PL,2023-12-01,2458.414,total,eurostat
PT,2023-12-01,334.906,total,eurostat
RO,2023-12-01,1392.0,total,eurostat
SE,2023-12-01,91.887,total,eurostat
SI,2023-12-01,97.751,total,eurostat
SK,2023-12-01,592.052,total,eurostat
AT,2024-01-01,1040.509,total,eurostat
BE,2024-01-01,1999.7,total,eurostat
BG,2024-01-01,297.003,total,eurostat
CY,2024-01-01,0.0,total,eurostat
CZ,2024-01-01,1053.117,total,eurostat
DE,2024-01-01,11489.879,total,eurostat
DK,2024-01-01,339.457,total,eurostat
EE,2024-01-01,68.4,total,eurostat
ES,2024-01-01,2951.022,total,eurostat
EU27_2020,2024-01-01,45309.605,total,eurostat
FI,2024-01-01,232.527,total,eurostat
FR,2024-01-01,4977.41,total,eurostat
GR,2024-01-01,554.244,total,eurostat
HR,2024-01-01,277.5,total,eurostat
HU,2024-01-01,1293.895,total,eurostat
IE,2024-01-01,518.229,total,eurostat
IT,2024-01-01,7867.0,total,eurostat
LT,2024-01-01,214.5,total,eurostat
LU,2024-01-01,83.746,total,eurostat
LV,2024-01-01,183.33,total,eurostat
MT,2024-01-01,29.6,total,eurostat
NL,2024-01-01,4352.417,total,eurostat
PL,2024-01-01,2665.404,total,eurostat
PT,2024-01-01,381.678,total,eurostat
RO,2024-01-01,1554.0,total,eurostat
SE,2024-01-01,126.118,total,eurostat
SI,2024-01-01,111.048,total,eurostat
SK,2024-01-01,647.872,total,eurostat
AT,2024-02-01,686.809,total,eurostat
BE,2024-02-01,1423.3,total,eurostat
BG,2024-02-01,249.33,total,eurostat
CY,2024-02-01,0.0,total,eurostat
CZ,2024-02-01,712.952,total,eurostat
DE,2024-02-01,8078.875,total,eurostat
DK,2024-02-01,236.32,total,eurostat
EE,2024-02-01,43.4,total,eurostat
ES,2024-02-01,2468.546,total,eurostat
EU27_2020,2024-02-01,33702.361,total,eurostat
FI,2024-02-01,204.417,total,eurostat
FR,2024-02-01,3498.578,total,eurostat
GR,2024-02-01,448.062,total,eurostat
HR,2024-02-01,221.7,total,eurostat
HU,2024-02-01,886.472,total,eurostat
IE,2024-02-01,415.683,total,eurostat
IT,2024-02-01,6372.442,total,eurostat
LT,2024-02-01,166.6,total,eurostat
LU,2024-02-01,62.888,total,eurostat
LV,2024-02-01,126.104,total,eurostat
MT,2024-02-01,29.61,total,eurostat
NL,2024-02-01,3161.46,total,eurostat
PL,2024-02-01,2114.183,total,eurostat
PT,2024-02-01,322.535,total,eurostat
RO,2024-02-01,1142.0,total,eurostat
SE,2024-02-01,88.688,total,eurostat
SI,2024-02-01,85.228,total,eurostat
SK,2024-02-01,456.178,total,eurostat
AT,2024-03-01,617.26,total,eurostat
BE,2024-03-01,1386.4,total,eurostat
BG,2024-03-01,273.04,total,eurostat
CY,2024-03-01,0.0,total,eurostat
CZ,2024-03-01,669.124,total,eurostat
DE,2024-03-01,7738.392,total,eurostat
DK,2024-03-01,231.381,total,eurostat
EE,2024-03-01,34.7,total,eurostat
ES,2024-03-01,2387.421,total,eurostat
EU27_2020,2024-03-01,31893.085,total,eurostat
FI,2024-03-01,172.377,total,eurostat
FR,2024-03-01,3259.096,total,eurostat
GR,2024-03-01,485.18,total,eurostat
HR,2024-03-01,207.8,total,eurostat
HU,2024-03-01,838.413,total,eurostat
IE,2024-03-01,438.941,total,eurostat
IT,2024-03-01,5698.976,total,eurostat
LT,2024-03-01,155.5,total,eurostat
LU,2024-03-01,58.072,total,eurostat
LV,2024-03-01,77.975,total,eurostat
MT,2024-03-01,28.531,total,eurostat
NL,2024-03-01,3006.76,total,eurostat
PL,2024-03-01,2090.742,total,eurostat
PT,2024-03-01,343.56,total,eurostat
RO,2024-03-01,1103.0,total,eurostat
SE,2024-03-01,71.561,total,eurostat
SI,2024-03-01,83.579,total,eurostat
SK,2024-03-01,435.304,total,eurostat
AT,2024-04-01,478.681,total,eurostat
BE,2024-04-01,1145.5,total,eurostat
BG,2024-04-01,203.549,total,eurostat
CY,2024-04-01,0.0,total,eurostat
CZ,2024-04-01,473.593,total,eurostat
DE,2024-04-01,6130.83,total,eurostat
DK,2024-04-01,201.396,total,eurostat
EE,2024-04-01,31.1,total,eurostat
ES,2024-04-01,2019.996,total,eurostat
EU27_2020,2024-04-01,24459.782,total,eurostat
FI,2024-04-01,124.077,total,eurostat
FR,2024-04-01,2292.356,total,eurostat
GR,2024-04-01,386.793,total,eurostat
HR,2024-04-01,157.4,total,eurostat
HU,2024-04-01,575.0,total,eurostat
IE,2024-04-01,411.516,total,eurostat
IT,2024-04-01,4140.33,total,eurostat
LT,2024-04-01,192.4,total,eurostat
LU,2024-04-01,50.527,total,eurostat
LV,2024-04-01,46.4,total,eurostat
MT,2024-04-01,22.73,total,eurostat
NL,2024-04-01,2459.867,total,eurostat
PL,2024-04-01,1647.744,total,eurostat
PT,2024-04-01,259.067,total,eurostat
RO,2024-04-01,541.0,total,eurostat
SE,2024-04-01,79.708,total,eurostat
SI,2024-04-01,73.454,total,eurostat
SK,2024-04-01,314.768,total,eurostat
AT,2024-05-01,354.519,total,eurostat
BE,2024-05-01,838.4,total,eurostat
BG,2024-05-01,202.617,total,eurostat
CY,2024-05-01,0.0,total,eurostat
CZ,2024-05-01,318.838,total,eurostat
DE,2024-05-01,4251.241,total,eurostat
DK,2024-05-01,140.425,total,eurostat
EE,2024-05-01,16.6,total,eurostat
ES,2024-05-01,1989.498,total,eurostat
EU27_2020,2024-05-01,19267.157,total,eurostat
FI,2024-05-01,107.047,total,eurostat
FR,2024-05-01,1594.938,total,eurostat
GR,2024-05-01,454.712,total,eurostat
HR,2024-05-01,129.454,total,eurostat
HU,2024-05-01,430.164,total,eurostat
IE,2024-05-01,420.096,total,eurostat
IT,2024-05-01,3553.936,total,eurostat
LT,2024-05-01,94.8,total,eurostat
LU,2024-05-01,37.009,total,eurostat
LV,2024-05-01,21.001,total,eurostat
MT,2024-05-01,27.348,total,eurostat
NL,2024-05-01,1972.817,total,eurostat
PL,2024-05-01,1252.464,total,eurostat
PT,2024-05-01,252.558,total,eurostat
RO,2024-05-01,472.0,total,eurostat
SE,2024-05-01,59.571,total,eurostat
SI,2024-05-01,62.249,total,eurostat
SK,2024-05-01,212.855,total,eurostat
AT,2024-06-01,329.903,total,eurostat
BE,2024-06-01,779.0,total,eurostat
BG,2024-06-01,182.867,total,eurostat
CY,2024-06-01,0.0,total,eurostat
CZ,2024-06-01,306.896,total,eurostat
DE,2024-06-01,3739.0,total,eurostat
DK,2024-06-01,134.21,total,eurostat
EE,2024-06-01,10.6,total,eurostat
ES,2024-06-01,1880.347,total,eurostat
EU27_2020,2024-06-01,17713.871,total,eurostat
FI,2024-06-01,131.967,total,eurostat
FR,2024-06-01,1303.607,total,eurostat
GR,2024-06-01,493.951,total,eurostat
HR,2024-06-01,107.36,total,eurostat
HU,2024-06-01,367.296,total,eurostat
IE,2024-06-01,349.096,total,eurostat
IT,2024-06-01,3441.414,total,eurostat
LT,2024-06-01,88.4,total,eurostat
LU,2024-06-01,31.701,total,eurostat
LV,2024-06-01,15.534,total,eurostat
MT,2024-06-01,31.568,total,eurostat
NL,2024-06-01,1861.819,total,eurostat
PL,2024-06-01,1177.354,total,eurostat
PT,2024-06-01,239.625,total,eurostat
RO,2024-06-01,414.0,total,eurostat
SE,2024-06-01,51.643,total,eurostat
SI,2024-06-01,52.458,total,eurostat
SK,2024-06-01,192.255,total,eurostat
AT,2024-07-01,305.208,total,eurostat
BE,2024-07-01,711.8,total,eurostat
BG,2024-07-01,154.62,total,eurostat
CY,2024-07-01,0.0,total,eurostat
CZ,2024-07-01,271.037,total,eurostat
DE,2024-07-01,3508.439,total,eurostat
DK,2024-07-01,113.522,total,eurostat
EE,2024-07-01,12.7,total,eurostat
ES,2024-07-01,2131.72,total,eurostat
EU27_2020,2024-07-01,18578.466,total,eurostat
FI,2024-07-01,132.819,total,eurostat
FR,2024-07-01,1243.611,total,eurostat
GR,2024-07-01,569.603,total,eurostat
HR,2024-07-01,135.93,total,eurostat
HU,2024-07-01,365.269,total,eurostat
IE,2024-07-01,378.294,total,eurostat
IT,2024-07-01,4201.994,total,eurostat
LT,2024-07-01,95.3,total,eurostat
LU,2024-07-01,27.899,total,eurostat
LV,2024-07-01,32.823,total,eurostat
MT,2024-07-01,37.642,total,eurostat
NL,2024-07-01,1801.25,total,eurostat
PL,2024-07-01,1294.62,total,eurostat
PT,2024-07-01,285.301,total,eurostat
RO,2024-07-01,471.0,total,eurostat
SE,2024-07-01,55.036,total,eurostat
SI,2024-07-01,49.974,total,eurostat
SK,2024-07-01,191.055,total,eurostat
AT,2024-08-01,292.866,total,eurostat
BE,2024-08-01,681.2,total,eurostat
BG,2024-08-01,183.803,total,eurostat
CY,2024-08-01,0.0,total,eurostat
CZ,2024-08-01,286.134,total,eurostat
DE,2024-08-01,3416.856,total,eurostat
DK,2024-08-01,123.086,total,eurostat
EE,2024-08-01,13.4,total,eurostat
ES,2024-08-01,2038.709,total,eurostat
EU27_2020,2024-08-01,17568.259,total,eurostat
FI,2024-08-01,102.497,total,eurostat
FR,2024-08-01,1072.184,total,eurostat
GR,2024-08-01,526.926,total,eurostat
HR,2024-08-01,152.8,total,eurostat
HU,2024-08-01,358.367,total,eurostat
IE,2024-08-01,343.399,total,eurostat
IT,2024-08-01,3725.563,total,eurostat
LT,2024-08-01,92.4,total,eurostat
LU,2024-08-01,19.566,total,eurostat
LV,2024-08-01,40.494,total,eurostat
MT,2024-08-01,41.452,total,eurostat
NL,2024-08-01,1754.75,total,eurostat
PL,2024-08-01,1289.801,total,eurostat
PT,2024-08-01,267.028,total,eurostat
RO,2024-08-01,433.0,total,eurostat
SE,2024-08-01,60.782,total,eurostat
SI,2024-08-01,49.433,total,eurostat
SK,2024-08-01,201.763,total,eurostat
AT,2024-09-01,376.43,total,eurostat
BE,2024-09-01,806.0,total,eurostat
BG,2024-09-01,189.735,total,eurostat
CY,2024-09-01,0.0,total,eurostat
CZ,2024-09-01,335.825,total,eurostat
DE,2024-09-01,4035.568,total,eurostat
DK,2024-09-01,135.045,total,eurostat
EE,2024-09-01,12.7,total,eurostat
ES,2024-09-01,2005.834,total,eurostat
EU27_2020,2024-09-01,19782.132,total,eurostat
FI,2024-09-01,133.127,total,eurostat
FR,2024-09-01,1450.434,total,eurostat
GR,2024-09-01,447.566,total,eurostat
HR,2024-09-01,194.931,total,eurostat
HU,2024-09-01,434.453,total,eurostat
IE,2024-09-01,386.422,total,eurostat
IT,2024-09-01,4265.656,total,eurostat
LT,2024-09-01,94.7,total,eurostat
LU,2024-09-01,32.012,total,eurostat
LV,2024-09-01,47.362,total,eurostat
MT,2024-09-01,30.891,total,eurostat
NL,2024-09-01,1896.787,total,eurostat
PL,2024-09-01,1389.476,total,eurostat
PT,2024-09-01,299.706,total,eurostat
RO,2024-09-01,438.0,total,eurostat
SE,2024-09-01,59.087,total,eurostat
SI,2024-09-01,54.599,total,eurostat
SK,2024-09-01,229.787,total,eurostat
AT,2024-10-01,534.51,total,eurostat
BE,2024-10-01,1048.9,total,eurostat
BG,2024-10-01,219.06,total,eurostat
CY,2024-10-01,0.0,total,eurostat
CZ,2024-10-01,566.912,total,eurostat
DE,2024-10-01,5334.185,total,eurostat
DK,2024-10-01,179.016,total,eurostat
EE,2024-10-01,22.2,total,eurostat
ES,2024-10-01,2121.784,total,eurostat
EU27_2020,2024-10-01,24334.717,total,eurostat
FI,2024-10-01,148.387,total,eurostat
FR,2024-10-01,2035.853,total,eurostat
GR,2024-10-01,431.838,total,eurostat
HR,2024-10-01,242.383,total,eurostat
HU,2024-10-01,680.769,total,eurostat
IE,2024-10-01,425.735,total,eurostat
IT,2024-10-01,4366.377,total,eurostat
LT,2024-10-01,152.3,total,eurostat
LU,2024-10-01,44.614,total,eurostat
LV,2024-10-01,53.616,total,eurostat
MT,2024-10-01,33.283,total,eurostat
NL,2024-10-01,2369.263,total,eurostat
PL,2024-10-01,1834.953,total,eurostat
PT,2024-10-01,311.854,total,eurostat
RO,2024-10-01,710.0,total,eurostat
SE,2024-10-01,50.234,total,eurostat
SI,2024-10-01,59.992,total,eurostat
SK,2024-10-01,356.7,total,eurostat
AT,2024-11-01,956.178,total,eurostat
BE,2024-11-01,1591.3,total,eurostat
BG,2024-11-01,290.269,total,eurostat
CY,2024-11-01,0.0,total,eurostat
CZ,2024-11-01,866.606,total,eurostat
DE,2024-11-01,9147.129,total,eurostat
DK,2024-11-01,245.902,total,eurostat
EE,2024-11-01,34.3,total,eurostat
ES,2024-11-01,2634.935,total,eurostat
EU27_2020,2024-11-01,36689.588,total,eurostat
FI,2024-11-01,107.487,total,eurostat
FR,2024-11-01,3547.082,total,eurostat
GR,2024-11-01,612.638,total,eurostat
HR,2024-11-01,258.822,total,eurostat
HU,2024-11-01,1096.031,total,eurostat
IE,2024-11-01,516.995,total,eurostat
IT,2024-11-01,6318.921,total,eurostat
LT,2024-11-01,201.2,total,eurostat
LU,2024-11-01,64.501,total,eurostat
LV,2024-11-01,88.611,total,eurostat
MT,2024-11-01,30.855,total,eurostat
NL,2024-11-01,3468.612,total,eurostat
PL,2024-11-01,2327.207,total,eurostat
PT,2024-11-01,331.113,total,eurostat
RO,2024-11-01,1233.0,total,eurostat
SE,2024-11-01,79.227,total,eurostat
SI,2024-11-01,90.437,total,eurostat
SK,2024-11-01,550.231,total,eurostat
AT,2024-12-01,1009.993,total,eurostat
BE,2024-12-01,1721.9,total,eurostat
BG,2024-12-01,296.464,total,eurostat
CY,2024-12-01,0.0,total,eurostat
CZ,2024-12-01,950.149,total,eurostat
DE,2024-12-01,10864.5,total,eurostat
DK,2024-12-01,255.334,total,eurostat
EE,2024-12-01,44.1,total,eurostat
ES,2024-12-01,3118.126,total,eurostat
EU27_2020,2024-12-01,42455.175,total,eurostat
FI,2024-12-01,170.377,total,eurostat
FR,2024-12-01,4345.725,total,eurostat
GR,2024-12-01,652.436,total,eurostat
HR,2024-12-01,315.243,total,eurostat
HU,2024-12-01,1249.717,total,eurostat
IE,2024-12-01,485.413,total,eurostat
IT,2024-12-01,7915.026,total,eurostat
LT,2024-12-01,192.4,total,eurostat
LU,2024-12-01,74.271,total,eurostat
LV,2024-12-01,96.573,total,eurostat
MT,2024-12-01,29.092,total,eurostat
NL,2024-12-01,3652.829,total,eurostat
PL,2024-12-01,2464.675,total,eurostat
PT,2024-12-01,372.198,total,eurostat
RO,2024-12-01,1393.0,total,eurostat
SE,2024-12-01,72.751,total,eurostat
SI,2024-12-01,104.798,total,eurostat
SK,2024-12-01,608.085,total,eurostat
AT,2025-01-01,1098.29,total,eurostat
BE,2025-01-01,1990.7,total,eurostat
BG,2025-01-01,298.958,total,eurostat
CY,2025-01-01,0.0,total,eurostat
CZ,2025-01-01,1056.115,total,eurostat
DE,2025-01-01,11411.316,total,eurostat
DK,2025-01-01,310.604,total,eurostat
EE,2025-01-01,42.0,total,eurostat
ES,2025-01-01,2892.316,total,eurostat
EU27_2020,2025-01-01,45019.758,total,eurostat
FI,2025-01-01,156.41,total,eurostat
FR,2025-01-01,4823.356,total,eurostat
GR,2025-01-01,709.45,total,eurostat
HR,2025-01-01,322.05,total,eurostat
HU,2025-01-01,1319.838,total,eurostat
IE,2025-01-01,542.664,total,eurostat
IT,2025-01-01,8111.636,total,eurostat
LT,2025-01-01,206.9,total,eurostat
LU,2025-01-01,83.086,total,eurostat
LV,2025-01-01,111.774,total,eurostat
MT,2025-01-01,27.098,total,eurostat
NL,2025-01-01,4282.29,total,eurostat
PL,2025-01-01,2580.959,total,eurostat
PT,2025-01-01,377.129,total,eurostat
RO,2025-01-01,1430.0,total,eurostat
SE,2025-01-01,81.144,total,eurostat
SI,2025-01-01,109.813,total,eurostat
SK,2025-01-01,643.862,total,eurostat
AT,2025-02-01,999.086,total,eurostat
BE,2025-02-01,1716.1,total,eurostat
BG,2025-02-01,307.529,total,eurostat
CY,2025-02-01,0.0,total,eurostat
CZ,2025-02-01,968.774,total,eurostat
DE,2025-02-01,10823.921,total,eurostat
DK,2025-02-01,276.537,total,eurostat
EE,2025-02-01,44.3,total,eurostat
ES,2025-02-01,2544.499,total,eurostat
EU27_2020,2025-02-01,41028.372,total,eurostat
FI,2025-02-01,144.69,total,eurostat
FR,2025-02-01,3996.13,total,eurostat
GR,2025-02-01,716.723,total,eurostat
HR,2025-02-01,292.78,total,eurostat
HU,2025-02-01,1264.867,total,eurostat
IE,2025-02-01,401.243,total,eurostat
IT,2025-02-01,7321.972,total,eurostat
LT,2025-02-01,210.0,total,eurostat
LU,2025-02-01,72.471,total,eurostat
LV,2025-02-01,137.325,total,eurostat
MT,2025-02-01,26.533,total,eurostat
NL,2025-02-01,3746.289,total,eurostat
PL,2025-02-01,2484.902,total,eurostat
PT,2025-02-01,332.46,total,eurostat
RO,2025-02-01,1439.0,total,eurostat
SE,2025-02-01,79.687,total,eurostat
SI,2025-02-01,98.273,total,eurostat
SK,2025-02-01,582.281,total,eurostat
AT,2025-03-01,768.746,total,eurostat
BE,2025-03-01,1380.6,total,eurostat
BG,2025-03-01,260.55,total,eurostat
CY,2025-03-01,0.0,total,eurostat
CZ,2025-03-01,754.76,total,eurostat
DE,2025-03-01,8215.523,total,eurostat
DK,2025-03-01,206.949,total,eurostat
EE,2025-03-01,31.6,total,eurostat
ES,2025-03-01,2497.12,total,eurostat
EU27_2020,2025-03-01,33253.524,total,eurostat
FI,2025-03-01,166.63,total,eurostat
FR,2025-03-01,3294.231,total,eurostat
GR,2025-03-01,482.904,total,eurostat
HR,2025-03-01,249.477,total,eurostat
HU,2025-03-01,927.232,total,eurostat
IE,2025-03-01,450.036,total,eurostat
IT,2025-03-01,6205.47,total,eurostat
LT,2025-03-01,160.1,total,eurostat
LU,2025-03-01,59.716,total,eurostat
LV,2025-03-01,89.726,total,eurostat
MT,2025-03-01,23.988,total,eurostat
NL,2025-03-01,2968.36,total,eurostat
PL,2025-03-01,2131.554,total,eurostat
PT,2025-03-01,328.362,total,eurostat
RO,2025-03-01,996.0,total,eurostat
SE,2025-03-01,53.846,total,eurostat
SI,2025-03-01,87.744,total,eurostat
SK,2025-03-01,462.301,total,eurostat
AT,2025-04-01,530.492,total,eurostat
BE,2025-04-01,1043.5,total,eurostat
BG,2025-04-01,219.374,total,eurostat
CY,2025-04-01,0.0,total,eurostat
CZ,2025-04-01,505.042,total,eurostat
DE,2025-04-01,5503.277,total,eurostat
DK,2025-04-01,158.417,total,eurostat
EE,2025-04-01,23.4,total,eurostat
ES,2025-04-01,2067.655,total,eurostat
EU27_2020,2025-04-01,23375.366,total,eurostat
FI,2025-04-01,137.553,total,eurostat
FR,2025-04-01,1910.195,total,eurostat
GR,2025-04-01,360.974,total,eurostat
HR,2025-04-01,208.445,total,eurostat
HU,2025-04-01,613.582,total,eurostat
IE,2025-04-01,397.326,total,eurostat
IT,2025-04-01,4199.51,total,eurostat
LT,2025-04-01,156.2,total,eurostat
LU,2025-04-01,45.519,total,eurostat
LV,2025-04-01,52.409,total,eurostat
MT,2025-04-01,23.609,total,eurostat
NL,2025-04-01,2175.194,total,eurostat
PL,2025-04-01,1674.905,total,eurostat
PT,2025-04-01,267.812,total,eurostat
RO,2025-04-01,650.0,total,eurostat
SE,2025-04-01,56.334,total,eurostat
SI,2025-04-01,62.82,total,eurostat
SK,2025-04-01,331.822,total,eurostat
AT,2025-05-01,411.122,total,eurostat
BE,2025-05-01,838.0,total,eurostat
BG,2025-05-01,179.383,total,eurostat
CY,2025-05-01,0.0,total,eurostat
CZ,2025-05-01,419.567,total,eurostat
DE,2025-05-01,4442.416,total,eurostat
DK,2025-05-01,139.696,total,eurostat
EE,2025-05-01,18.2,total,eurostat
ES,2025-05-01,2182.973,total,eurostat
EU27_2020,2025-05-01,19621.04,total,eurostat
FI,2025-05-01,121.369,total,eurostat
FR,2025-05-01,1381.748,total,eurostat
GR,2025-05-01,390.41,total,eurostat
HR,2025-05-01,119.959,total,eurostat
HU,2025-05-01,465.924,total,eurostat
IE,2025-05-01,353.678,total,eurostat
IT,2025-05-01,3352.215,total,eurostat
LT,2025-05-01,135.2,total,eurostat
LU,2025-05-01,36.414,total,eurostat
LV,2025-05-01,32.923,total,eurostat
MT,2025-05-01,26.226,total,eurostat
NL,2025-05-01,1829.398,total,eurostat
PL,2025-05-01,1530.721,total,eurostat
PT,2025-05-01,350.713,total,eurostat
RO,2025-05-01,512.0,total,eurostat
SE,2025-05-01,46.797,total,eurostat
SI,2025-05-01,67.454,total,eurostat
SK,2025-05-01,236.534,total,eurostat
AT,2025-06-01,315.507,total,eurostat
BE,2025-06-01,730.5,total,eurostat
BG,2025-06-01,147.938,total,eurostat
CY,2025-06-01,0.0,total,eurostat
CZ,2025-06-01,302.44,total,eurostat
DE,2025-06-01,3203.834,total,eurostat
DK,2025-06-01,126.248,total,eurostat
EE,2025-06-01,12.4,total,eurostat
ES,2025-06-01,2276.024,total,eurostat
EU27_2020,2025-06-01,17137.71,total,eurostat
FI,2025-06-01,87.61,total,eurostat
FR,2025-06-01,1177.549,total,eurostat
GR,2025-06-01,501.944,total,eurostat
HR,2025-06-01,83.036,total,eurostat
HU,2025-06-01,318.259,total,eurostat
IE,2025-06-01,323.559,total,eurostat
IT,2025-06-01,3612.263,total,eurostat
LT,2025-06-01,86.9,total,eurostat
LU,2025-06-01,28.52,total,eurostat
LV,2025-06-01,17.486,total,eurostat
MT,2025-06-01,31.739,total,eurostat
NL,2025-06-01,1583.092,total,eurostat
PL,2025-06-01,1199.796,total,eurostat
PT,2025-06-01,315.341,total,eurostat
RO,2025-06-01,384.0,total,eurostat
SE,2025-06-01,54.033,total,eurostat
SI,2025-06-01,58.858,total,eurostat
SK,2025-06-01,158.834,total,eurostat
AT,2025-07-01,316.736,total,eurostat
BE,2025-07-01,708.9,total,eurostat
BG,2025-07-01,158.292,total,eurostat
CY,2025-07-01,0.0,total,eurostat
CZ,2025-07-01,292.894,total,eurostat
DE,2025-07-01,3288.644,total,eurostat
DK,2025-07-01,108.614,total,eurostat
EE,2025-07-01,11.7,total,eurostat
ES,2025-07-01,2260.588,total,eurostat
EU27_2020,2025-07-01,18328.322,total,eurostat
FI,2025-07-01,115.54,total,eurostat
FR,2025-07-01,1180.066,total,eurostat
GR,2025-07-01,581.845,total,eurostat
HR,2025-07-01,157.1,total,eurostat
HU,2025-07-01,330.645,total,eurostat
IE,2025-07-01,397.359,total,eurostat
IT,2025-07-01,4078.521,total,eurostat
LT,2025-07-01,47.6,total,eurostat
LU,2025-07-01,28.356,total,eurostat
LV,2025-07-01,30.226,total,eurostat
MT,2025-07-01,38.552,total,eurostat
NL,2025-07-01,1821.08,total,eurostat
PL,2025-07-01,1328.875,total,eurostat
PT,2025-07-01,331.556,total,eurostat
RO,2025-07-01,416.0,total,eurostat
SE,2025-07-01,49.403,total,eurostat
SI,2025-07-01,57.49,total,eurostat
SK,2025-07-01,191.741,total,eurostat
AT,2025-08-01,293.798,total,eurostat
BE,2025-08-01,709.7,total,eurostat
BG,2025-08-01,155.086,total,eurostat
CY,2025-08-01,0.0,total,eurostat
CZ,2025-08-01,270.006,total,eurostat
DE,2025-08-01,3260.532,total,eurostat
DK,2025-08-01,119.492,total,eurostat
EE,2025-08-01,13.5,total,eurostat
ES,2025-08-01,2059.987,total,eurostat
EU27_2020,2025-08-01,16912.381,total,eurostat
FI,2025-08-01,94.99,total,eurostat
FR,2025-08-01,1052.065,total,eurostat
GR,2025-08-01,483.806,total,eurostat
HR,2025-08-01,157.05,total,eurostat
HU,2025-08-01,282.124,total,eurostat
IE,2025-08-01,361.499,total,eurostat
IT,2025-08-01,3198.394,total,eurostat
LT,2025-08-01,87.4,total,eurostat
LU,2025-08-01,23.417,total,eurostat
LV,2025-08-01,33.382,total,eurostat
MT,2025-08-01,38.02,total,eurostat
NL,2025-08-01,1841.346,total,eurostat
PL,2025-08-01,1312.585,total,eurostat
PT,2025-08-01,312.603,total,eurostat
RO,2025-08-01,440.0,total,eurostat
SE,2025-08-01,62.815,total,eurostat
SI,2025-08-01,53.309,total,eurostat
SK,2025-08-01,195.475,total,eurostat
AT,2025-09-01,350.589,total,eurostat
BE,2025-09-01,805.2,total,eurostat
