,country,date,demand,type,source
518,FR,02/06/2016,301535242.0,industry,grtgaz
519,FR,03/06/2016,297397509.0,industry,grtgaz
520,FR,04/06/2016,284468440.0,industry,grtgaz
521,FR,05/06/2016,275514155.0,industry,grtgaz
522,FR,06/06/2016,284478866.0,industry,grtgaz
523,FR,07/06/2016,281757417.0,industry,grtgaz
524,FR,08/06/2016,283407127.0,industry,grtgaz
525,FR,09/06/2016,292312016.0,industry,grtgaz
526,FR,10/06/2016,291712029.0,industry,grtgaz
527,FR,11/06/2016,281894282.0,industry,grtgaz
528,FR,12/06/2016,284777605.0,industry,grtgaz
529,FR,13/06/2016,305274519.0,industry,grtgaz
530,FR,14/06/2016,300930250.0,industry,grtgaz
531,FR,15/06/2016,305556209.0,industry,grtgaz
532,FR,16/06/2016,303935368.0,industry,grtgaz
533,FR,17/06/2016,296447602.0,industry,grtgaz
534,FR,18/06/2016,289921677.0,industry,grtgaz
535,FR,19/06/2016,294119114.0,industry,grtgaz
536,FR,20/06/2016,306044799.0,industry,grtgaz
537,FR,21/06/2016,300261288.0,industry,grtgaz
538,FR,22/06/2016,293428068.0,industry,grtgaz
539,FR,23/06/2016,295657807.0,industry,grtgaz
540,FR,24/06/2016,303848432.0,industry,grtgaz
541,FR,25/06/2016,283697715.0,industry,grtgaz
542,FR,26/06/2016,284598029.0,industry,grtgaz
543,FR,27/06/2016,302759517.0,industry,grtgaz
544,FR,28/06/2016,308187909.0,industry,grtgaz
545,FR,29/06/2016,312698163.0,industry,grtgaz
546,FR,30/06/2016,316808527.0,industry,grtgaz
547,FR,01/07/2016,314305160.0,industry,grtgaz
548,FR,02/07/2016,304975193.0,industry,grtgaz
549,FR,03/07/2016,302762579.0,industry,grtgaz
550,FR,04/07/2016,314206537.0,industry,grtgaz
551,FR,05/07/2016,315967062.0,industry,grtgaz
552,FR,06/07/2016,316996206.0,industry,grtgaz
553,FR,07/07/2016,310399687.0,industry,grtgaz
554,FR,08/07/2016,308679908.0,industry,grtgaz
555,FR,09/07/2016,292357620.0,industry,grtgaz
556,FR,10/07/2016,290630668.0,industry,grtgaz
557,FR,11/07/2016,318346973.0,industry,grtgaz
558,FR,12/07/2016,322005305.0,industry,grtgaz
559,FR,13/07/2016,324741169.0,industry,grtgaz
560,FR,14/07/2016,303271893.0,industry,grtgaz
561,FR,15/07/2016,306762792.0,industry,grtgaz
562,FR,16/07/2016,295419133.0,industry,grtgaz
563,FR,17/07/2016,288208949.0,industry,grtgaz
564,FR,18/07/2016,301730920.0,industry,grtgaz
565,FR,19/07/2016,303299156.0,industry,grtgaz
566,FR,20/07/2016,310843743.0,industry,grtgaz
567,FR,21/07/2016,309907151.0,industry,grtgaz
568,FR,22/07/2016,308956071.0,industry,grtgaz
569,FR,23/07/2016,292615395.0,industry,grtgaz
570,FR,24/07/2016,279075063.0,industry,grtgaz
571,FR,25/07/2016,291533534.0,industry,grtgaz
572,FR,26/07/2016,297758218.0,industry,grtgaz
573,FR,27/07/2016,302611169.0,industry,grtgaz
574,FR,28/07/2016,294155044.0,industry,grtgaz
575,FR,29/07/2016,285519238.0,industry,grtgaz
576,FR,30/07/2016,265915005.0,industry,grtgaz
577,FR,31/07/2016,259842221.0,industry,grtgaz
578,FR,01/08/2016,269065537.0,industry,grtgaz
579,FR,02/08/2016,269643100.0,industry,grtgaz
580,FR,03/08/2016,271840210.0,industry,grtgaz
581,FR,04/08/2016,279029188.0,industry,grtgaz
582,FR,05/08/2016,275450311.0,industry,grtgaz
583,FR,06/08/2016,263455612.0,industry,grtgaz
584,FR,07/08/2016,254805467.0,industry,grtgaz
585,FR,08/08/2016,265894447.0,industry,grtgaz
586,FR,09/08/2016,274351785.0,industry,grtgaz
587,FR,10/08/2016,280732748.0,industry,grtgaz
588,FR,11/08/2016,280774661.0,industry,grtgaz
589,FR,12/08/2016,278887780.0,industry,grtgaz
590,FR,13/08/2016,263375546.0,industry,grtgaz
591,FR,14/08/2016,255762444.0,industry,grtgaz
592,FR,15/08/2016,259846740.0,industry,grtgaz
593,FR,16/08/2016,268947138.0,industry,grtgaz
594,FR,17/08/2016,266829797.0,industry,grtgaz
595,FR,18/08/2016,275725653.0,industry,grtgaz
596,FR,19/08/2016,278911217.0,industry,grtgaz
597,FR,20/08/2016,271037837.0,industry,grtgaz
598,FR,21/08/2016,268067836.0,industry,grtgaz
599,FR,22/08/2016,291698503.0,industry,grtgaz
600,FR,23/08/2016,297638481.0,industry,grtgaz
601,FR,24/08/2016,300778381.0,industry,grtgaz
602,FR,25/08/2016,307499522.0,industry,grtgaz
603,FR,26/08/2016,298974819.0,industry,grtgaz
604,FR,27/08/2016,280445329.0,industry,grtgaz
605,FR,28/08/2016,283930632.0,industry,grtgaz
606,FR,29/08/2016,306785976.0,industry,grtgaz
607,FR,30/08/2016,312691811.0,industry,grtgaz
608,FR,31/08/2016,315745006.0,industry,grtgaz
609,FR,01/09/2016,315980434.0,industry,grtgaz
610,FR,02/09/2016,313392788.0,industry,grtgaz
611,FR,03/09/2016,296927199.0,industry,grtgaz
612,FR,04/09/2016,294428720.0,industry,grtgaz
613,FR,05/09/2016,312980682.0,industry,grtgaz
614,FR,06/09/2016,319179037.0,industry,grtgaz
615,FR,07/09/2016,321046750.0,industry,grtgaz
616,FR,08/09/2016,312681230.0,industry,grtgaz
617,FR,09/09/2016,308988365.0,industry,grtgaz
618,FR,10/09/2016,296050727.0,industry,grtgaz
619,FR,11/09/2016,286823689.0,industry,grtgaz
620,FR,12/09/2016,285049386.0,industry,grtgaz
621,FR,13/09/2016,282046768.0,industry,grtgaz
622,FR,14/09/2016,300387600.0,industry,grtgaz
623,FR,15/09/2016,308771657.0,industry,grtgaz
624,FR,16/09/2016,309375112.0,industry,grtgaz
625,FR,17/09/2016,296534746.0,industry,grtgaz
626,FR,18/09/2016,292103112.0,industry,grtgaz
627,FR,19/09/2016,320241979.0,industry,grtgaz
628,FR,20/09/2016,327335410.0,industry,grtgaz
629,FR,21/09/2016,329083136.0,industry,grtgaz
630,FR,22/09/2016,327903083.0,industry,grtgaz
631,FR,23/09/2016,329301082.0,industry,grtgaz
632,FR,24/09/2016,318284217.0,industry,grtgaz
633,FR,25/09/2016,322941047.0,industry,grtgaz
634,FR,26/09/2016,339506504.0,industry,grtgaz
635,FR,27/09/2016,341790856.0,industry,grtgaz
636,FR,28/09/2016,346964514.0,industry,grtgaz
637,FR,29/09/2016,346290103.0,industry,grtgaz
638,FR,30/09/2016,347103945.0,industry,grtgaz
639,FR,01/10/2016,338386452.0,industry,grtgaz
640,FR,02/10/2016,334250801.0,industry,grtgaz
641,FR,03/10/2016,361094321.0,industry,grtgaz
642,FR,04/10/2016,363994393.0,industry,grtgaz
643,FR,05/10/2016,371651365.0,industry,grtgaz
644,FR,06/10/2016,382813477.0,industry,grtgaz
645,FR,07/10/2016,380845208.0,industry,grtgaz
646,FR,08/10/2016,360667044.0,industry,grtgaz
647,FR,09/10/2016,356630270.0,industry,grtgaz
648,FR,10/10/2016,398104837.0,industry,grtgaz
649,FR,11/10/2016,400451843.0,industry,grtgaz
650,FR,12/10/2016,413807649.0,industry,grtgaz
651,FR,13/10/2016,416921370.0,industry,grtgaz
652,FR,14/10/2016,402424033.0,industry,grtgaz
653,FR,15/10/2016,378244101.0,industry,grtgaz
654,FR,16/10/2016,367457313.0,industry,grtgaz
655,FR,17/10/2016,387706154.0,industry,grtgaz
656,FR,18/10/2016,405312716.0,industry,grtgaz
657,FR,19/10/2016,412350609.0,industry,grtgaz
658,FR,20/10/2016,421266967.0,industry,grtgaz
659,FR,21/10/2016,422131919.0,industry,grtgaz
660,FR,22/10/2016,400120678.0,industry,grtgaz
661,FR,23/10/2016,381944059.0,industry,grtgaz
662,FR,24/10/2016,393896872.0,industry,grtgaz
663,FR,25/10/2016,398562867.0,industry,grtgaz
664,FR,26/10/2016,406931757.0,industry,grtgaz
665,FR,27/10/2016,406176001.0,industry,grtgaz
666,FR,28/10/2016,405736983.0,industry,grtgaz
667,FR,29/10/2016,412894544.0,industry,grtgaz
668,FR,30/10/2016,385563216.0,industry,grtgaz
669,FR,31/10/2016,415830470.0,industry,grtgaz
670,FR,01/11/2016,431161193.0,industry,grtgaz
671,FR,02/11/2016,473650015.0,industry,grtgaz
672,FR,03/11/2016,486263775.0,industry,grtgaz
673,FR,04/11/2016,478285546.0,industry,grtgaz
674,FR,05/11/2016,448293350.0,industry,grtgaz
675,FR,06/11/2016,459147877.0,industry,grtgaz
676,FR,07/11/2016,514623832.0,industry,grtgaz
677,FR,08/11/2016,514204498.0,industry,grtgaz
678,FR,09/11/2016,508564967.0,industry,grtgaz
679,FR,10/11/2016,484698074.0,industry,grtgaz
680,FR,11/11/2016,460945686.0,industry,grtgaz
681,FR,12/11/2016,457542088.0,industry,grtgaz
682,FR,13/11/2016,448607510.0,industry,grtgaz
683,FR,14/11/2016,495929958.0,industry,grtgaz
684,FR,15/11/2016,477861663.0,industry,grtgaz
685,FR,16/11/2016,475194748.0,industry,grtgaz
686,FR,17/11/2016,472131176.0,industry,grtgaz
687,FR,18/11/2016,481922730.0,industry,grtgaz
688,FR,19/11/2016,457039668.0,industry,grtgaz
689,FR,20/11/2016,437217103.0,industry,grtgaz
690,FR,21/11/2016,458472741.0,industry,grtgaz
691,FR,22/11/2016,470245840.0,industry,grtgaz
692,FR,23/11/2016,470253396.0,industry,grtgaz
693,FR,24/11/2016,471963825.0,industry,grtgaz
694,FR,25/11/2016,474394138.0,industry,grtgaz
695,FR,26/11/2016,450309106.0,industry,grtgaz
696,FR,27/11/2016,460658389.0,industry,grtgaz
697,FR,28/11/2016,521138660.0,industry,grtgaz
698,FR,29/11/2016,529588686.0,industry,grtgaz
699,FR,30/11/2016,530807889.0,industry,grtgaz
700,FR,01/12/2016,532846899.0,industry,grtgaz
701,FR,02/12/2016,513842813.0,industry,grtgaz
702,FR,03/12/2016,493041605.0,industry,grtgaz
703,FR,04/12/2016,491603845.0,industry,grtgaz
704,FR,05/12/2016,517857021.0,industry,grtgaz
705,FR,06/12/2016,523252092.0,industry,grtgaz
706,FR,07/12/2016,522145125.0,industry,grtgaz
707,FR,08/12/2016,511511870.0,industry,grtgaz
708,FR,09/12/2016,502136980.0,industry,grtgaz
709,FR,10/12/2016,472059235.0,industry,grtgaz
710,FR,11/12/2016,462777271.0,industry,grtgaz
711,FR,12/12/2016,494153528.0,industry,grtgaz
712,FR,13/12/2016,488538769.0,industry,grtgaz
713,FR,14/12/2016,495442862.0,industry,grtgaz
714,FR,15/12/2016,492938445.0,industry,grtgaz
715,FR,16/12/2016,473098522.0,industry,grtgaz
716,FR,17/12/2016,453068396.0,industry,grtgaz
717,FR,18/12/2016,463500840.0,industry,grtgaz
718,FR,19/12/2016,491645955.0,industry,grtgaz
719,FR,20/12/2016,482881979.0,industry,grtgaz
720,FR,21/12/2016,468700662.0,industry,grtgaz
721,FR,22/12/2016,456617793.0,industry,grtgaz
722,FR,23/12/2016,430486852.0,industry,grtgaz
723,FR,24/12/2016,366540505.0,industry,grtgaz
724,FR,25/12/2016,353906457.0,industry,grtgaz
725,FR,26/12/2016,385630993.0,industry,grtgaz
726,FR,27/12/2016,421120677.0,industry,grtgaz
727,FR,28/12/2016,429608960.0,industry,grtgaz
728,FR,29/12/2016,441632264.0,industry,grtgaz
729,FR,30/12/2016,440859143.0,industry,grtgaz
730,FR,31/12/2016,421934549.0,industry,grtgaz
731,FR,01/01/2017,423463760.0,industry,grtgaz
732,FR,02/01/2017,466287558.0,industry,grtgaz
733,FR,03/01/2017,495889615.0,industry,grtgaz
734,FR,04/01/2017,494009548.0,industry,grtgaz
735,FR,05/01/2017,501776307.0,industry,grtgaz
736,FR,06/01/2017,509080362.0,industry,grtgaz
737,FR,07/01/2017,467388375.0,industry,grtgaz
738,FR,08/01/2017,452022916.0,industry,grtgaz
739,FR,09/01/2017,469186040.0,industry,grtgaz
740,FR,10/01/2017,460424128.0,industry,grtgaz
741,FR,11/01/2017,453494544.0,industry,grtgaz
742,FR,12/01/2017,450699103.0,industry,grtgaz
743,FR,13/01/2017,458555491.0,industry,grtgaz
744,FR,14/01/2017,435744457.0,industry,grtgaz
745,FR,15/01/2017,430847000.0,industry,grtgaz
746,FR,16/01/2017,469589186.0,industry,grtgaz
747,FR,17/01/2017,492878648.0,industry,grtgaz
748,FR,18/01/2017,489098013.0,industry,grtgaz
749,FR,19/01/2017,487184309.0,industry,grtgaz
750,FR,20/01/2017,482772890.0,industry,grtgaz
751,FR,21/01/2017,448186075.0,industry,grtgaz
752,FR,22/01/2017,440320971.0,industry,grtgaz
753,FR,23/01/2017,465493116.0,industry,grtgaz
754,FR,24/01/2017,478192417.0,industry,grtgaz
755,FR,25/01/2017,495280113.0,industry,grtgaz
756,FR,26/01/2017,482692805.0,industry,grtgaz
757,FR,27/01/2017,439113189.0,industry,grtgaz
758,FR,28/01/2017,397983367.0,industry,grtgaz
759,FR,29/01/2017,401691148.0,industry,grtgaz
760,FR,30/01/2017,411714391.0,industry,grtgaz
761,FR,31/01/2017,404577428.0,industry,grtgaz
762,FR,01/02/2017,404454660.0,industry,grtgaz
763,FR,02/02/2017,393116005.0,industry,grtgaz
764,FR,03/02/2017,402395074.0,industry,grtgaz
765,FR,04/02/2017,387678653.0,industry,grtgaz
766,FR,05/02/2017,396357929.0,industry,grtgaz
767,FR,06/02/2017,432192558.0,industry,grtgaz
768,FR,07/02/2017,426361457.0,industry,grtgaz
769,FR,08/02/2017,438805479.0,industry,grtgaz
770,FR,09/02/2017,454423713.0,industry,grtgaz
771,FR,10/02/2017,454063397.0,industry,grtgaz
772,FR,11/02/2017,429063672.0,industry,grtgaz
773,FR,12/02/2017,414849898.0,industry,grtgaz
774,FR,13/02/2017,432206805.0,industry,grtgaz
775,FR,14/02/2017,416894447.0,industry,grtgaz
776,FR,15/02/2017,408693472.0,industry,grtgaz
777,FR,16/02/2017,416204392.0,industry,grtgaz
778,FR,17/02/2017,419437600.0,industry,grtgaz
779,FR,18/02/2017,398556122.0,industry,grtgaz
780,FR,19/02/2017,391217537.0,industry,grtgaz
781,FR,20/02/2017,403643446.0,industry,grtgaz
782,FR,21/02/2017,398320348.0,industry,grtgaz
783,FR,22/02/2017,403547001.0,industry,grtgaz
784,FR,23/02/2017,418008669.0,industry,grtgaz
785,FR,24/02/2017,428991287.0,industry,grtgaz
786,FR,25/02/2017,396701025.0,industry,grtgaz
787,FR,26/02/2017,388570129.0,industry,grtgaz
788,FR,27/02/2017,421109817.0,industry,grtgaz
789,FR,28/02/2017,430372570.0,industry,grtgaz
790,FR,01/03/2017,424268486.0,industry,grtgaz
791,FR,02/03/2017,428218011.0,industry,grtgaz
792,FR,03/03/2017,394222110.0,industry,grtgaz
793,FR,04/03/2017,378326873.0,industry,grtgaz
794,FR,05/03/2017,392536241.0,industry,grtgaz
795,FR,06/03/2017,412155528.0,industry,grtgaz
796,FR,07/03/2017,420662084.0,industry,grtgaz
797,FR,08/03/2017,404628310.0,industry,grtgaz
798,FR,09/03/2017,410138145.0,industry,grtgaz
799,FR,10/03/2017,398609425.0,industry,grtgaz
800,FR,11/03/2017,355887137.0,industry,grtgaz
801,FR,12/03/2017,354822981.0,industry,grtgaz
802,FR,13/03/2017,389974054.0,industry,grtgaz
803,FR,14/03/2017,391631512.0,industry,grtgaz
804,FR,15/03/2017,382609917.0,industry,grtgaz
805,FR,16/03/2017,366224146.0,industry,grtgaz
806,FR,17/03/2017,363273446.0,industry,grtgaz
807,FR,18/03/2017,340246543.0,industry,grtgaz
808,FR,19/03/2017,333989806.0,industry,grtgaz
809,FR,20/03/2017,359634744.0,industry,grtgaz
810,FR,21/03/2017,379933272.0,industry,grtgaz
811,FR,22/03/2017,390242584.0,industry,grtgaz
812,FR,23/03/2017,381396007.0,industry,grtgaz
813,FR,24/03/2017,379252093.0,industry,grtgaz
814,FR,25/03/2017,341099794.0,industry,grtgaz
815,FR,26/03/2017,342350878.0,industry,grtgaz
816,FR,27/03/2017,370545696.0,industry,grtgaz
817,FR,28/03/2017,376823933.0,industry,grtgaz
818,FR,29/03/2017,365230929.0,industry,grtgaz
819,FR,30/03/2017,354689913.0,industry,grtgaz
820,FR,31/03/2017,340692733.0,industry,grtgaz
821,FR,01/04/2017,297314121.0,industry,grtgaz
822,FR,02/04/2017,293204183.0,industry,grtgaz
823,FR,03/04/2017,311735185.0,industry,grtgaz
824,FR,04/04/2017,309837011.0,industry,grtgaz
825,FR,05/04/2017,322666264.0,industry,grtgaz
826,FR,06/04/2017,331322618.0,industry,grtgaz
827,FR,07/04/2017,322115373.0,industry,grtgaz
828,FR,08/04/2017,296297058.0,industry,grtgaz
829,FR,09/04/2017,290731691.0,industry,grtgaz
830,FR,10/04/2017,319276362.0,industry,grtgaz
831,FR,11/04/2017,330127158.0,industry,grtgaz
832,FR,12/04/2017,324934396.0,industry,grtgaz
833,FR,13/04/2017,320949295.0,industry,grtgaz
834,FR,14/04/2017,315254884.0,industry,grtgaz
835,FR,15/04/2017,300700578.0,industry,grtgaz
836,FR,16/04/2017,296455135.0,industry,grtgaz
837,FR,17/04/2017,306559704.0,industry,grtgaz
838,FR,18/04/2017,346615852.0,industry,grtgaz
839,FR,19/04/2017,355101026.0,industry,grtgaz
840,FR,20/04/2017,355009243.0,industry,grtgaz
841,FR,21/04/2017,334812990.0,industry,grtgaz
842,FR,22/04/2017,305174880.0,industry,grtgaz
843,FR,23/04/2017,309578378.0,industry,grtgaz
844,FR,24/04/2017,320811722.0,industry,grtgaz
845,FR,25/04/2017,337758969.0,industry,grtgaz
846,FR,26/04/2017,353519857.0,industry,grtgaz
847,FR,27/04/2017,359156328.0,industry,grtgaz
848,FR,28/04/2017,354712283.0,industry,grtgaz
849,FR,29/04/2017,318690830.0,industry,grtgaz
850,FR,30/04/2017,302695154.0,industry,grtgaz
851,FR,01/05/2017,307536025.0,industry,grtgaz
852,FR,02/05/2017,340791167.0,industry,grtgaz
853,FR,03/05/2017,350729860.0,industry,grtgaz
854,FR,04/05/2017,347219117.0,industry,grtgaz
855,FR,05/05/2017,331908652.0,industry,grtgaz
856,FR,06/05/2017,314612483.0,industry,grtgaz
857,FR,07/05/2017,310770259.0,industry,grtgaz
858,FR,08/05/2017,327280916.0,industry,grtgaz
859,FR,09/05/2017,345016573.0,industry,grtgaz
860,FR,10/05/2017,331747110.0,industry,grtgaz
861,FR,11/05/2017,322161822.0,industry,grtgaz
862,FR,12/05/2017,314171202.0,industry,grtgaz
863,FR,13/05/2017,289404648.0,industry,grtgaz
864,FR,14/05/2017,283500478.0,industry,grtgaz
865,FR,15/05/2017,291884975.0,industry,grtgaz
866,FR,16/05/2017,287372045.0,industry,grtgaz
867,FR,17/05/2017,289123721.0,industry,grtgaz
868,FR,18/05/2017,307546807.0,industry,grtgaz
869,FR,19/05/2017,313980794.0,industry,grtgaz
870,FR,20/05/2017,299652414.0,industry,grtgaz
871,FR,21/05/2017,292860776.0,industry,grtgaz
872,FR,22/05/2017,307647500.0,industry,grtgaz
873,FR,23/05/2017,307987597.0,industry,grtgaz
874,FR,24/05/2017,299132184.0,industry,grtgaz
875,FR,25/05/2017,278689924.0,industry,grtgaz
876,FR,26/05/2017,281987364.0,industry,grtgaz
877,FR,27/05/2017,273756341.0,industry,grtgaz
878,FR,28/05/2017,263935624.0,industry,grtgaz
879,FR,29/05/2017,288558561.0,industry,grtgaz
880,FR,30/05/2017,297979253.0,industry,grtgaz
881,FR,31/05/2017,300113850.0,industry,grtgaz
882,FR,01/06/2017,295143173.0,industry,grtgaz
883,FR,02/06/2017,296461684.0,industry,grtgaz
884,FR,03/06/2017,285789161.0,industry,grtgaz
885,FR,04/06/2017,280437624.0,industry,grtgaz
886,FR,05/06/2017,287302549.0,industry,grtgaz
887,FR,06/06/2017,309346160.0,industry,grtgaz
888,FR,07/06/2017,309290568.0,industry,grtgaz
889,FR,08/06/2017,308127502.0,industry,grtgaz
890,FR,09/06/2017,301862966.0,industry,grtgaz
891,FR,10/06/2017,277897456.0,industry,grtgaz
892,FR,11/06/2017,281894503.0,industry,grtgaz
893,FR,12/06/2017,306049768.0,industry,grtgaz
894,FR,13/06/2017,304671427.0,industry,grtgaz
895,FR,14/06/2017,294148758.0,industry,grtgaz
896,FR,15/06/2017,296441364.0,industry,grtgaz
897,FR,16/06/2017,303246654.0,industry,grtgaz
898,FR,17/06/2017,285863632.0,industry,grtgaz
899,FR,18/06/2017,276479628.0,industry,grtgaz
900,FR,19/06/2017,294004086.0,industry,grtgaz
901,FR,20/06/2017,290265823.0,industry,grtgaz
902,FR,21/06/2017,285441909.0,industry,grtgaz
903,FR,22/06/2017,295148577.0,industry,grtgaz
904,FR,23/06/2017,298227257.0,industry,grtgaz
905,FR,24/06/2017,277287712.0,industry,grtgaz
906,FR,25/06/2017,271844745.0,industry,grtgaz
907,FR,26/06/2017,288358108.0,industry,grtgaz
908,FR,27/06/2017,294395070.0,industry,grtgaz
909,FR,28/06/2017,296969765.0,industry,grtgaz
910,FR,29/06/2017,304773644.0,industry,grtgaz
911,FR,30/06/2017,302844397.0,industry,grtgaz
912,FR,01/07/2017,289637636.0,industry,grtgaz
913,FR,02/07/2017,281319294.0,industry,grtgaz
914,FR,03/07/2017,302437411.0,industry,grtgaz
915,FR,04/07/2017,308010251.0,industry,grtgaz
916,FR,05/07/2017,300692563.0,industry,grtgaz
917,FR,06/07/2017,295599289.0,industry,grtgaz
918,FR,07/07/2017,296988640.0,industry,grtgaz
919,FR,08/07/2017,280968149.0,industry,grtgaz
920,FR,09/07/2017,279296422.0,industry,grtgaz
921,FR,10/07/2017,301583346.0,industry,grtgaz
922,FR,11/07/2017,302799822.0,industry,grtgaz
923,FR,12/07/2017,305566144.0,industry,grtgaz
924,FR,13/07/2017,297959369.0,industry,grtgaz
925,FR,14/07/2017,275227432.0,industry,grtgaz
926,FR,15/07/2017,272801338.0,industry,grtgaz
927,FR,16/07/2017,269397044.0,industry,grtgaz
928,FR,17/07/2017,285142249.0,industry,grtgaz
929,FR,18/07/2017,287199285.0,industry,grtgaz
930,FR,19/07/2017,288715653.0,industry,grtgaz
931,FR,20/07/2017,295771729.0,industry,grtgaz
932,FR,21/07/2017,289091844.0,industry,grtgaz
933,FR,22/07/2017,268967997.0,industry,grtgaz
934,FR,23/07/2017,260488453.0,industry,grtgaz
935,FR,24/07/2017,276093580.0,industry,grtgaz
936,FR,25/07/2017,282058375.0,industry,grtgaz
937,FR,26/07/2017,274218691.0,industry,grtgaz
938,FR,27/07/2017,273572266.0,industry,grtgaz
939,FR,28/07/2017,266766279.0,industry,grtgaz
940,FR,29/07/2017,250869310.0,industry,grtgaz
941,FR,30/07/2017,248332527.0,industry,grtgaz
942,FR,31/07/2017,261484371.0,industry,grtgaz
943,FR,01/08/2017,265475625.0,industry,grtgaz
944,FR,02/08/2017,257633099.0,industry,grtgaz
945,FR,03/08/2017,251755544.0,industry,grtgaz
946,FR,04/08/2017,250831124.0,industry,grtgaz
947,FR,05/08/2017,242437056.0,industry,grtgaz
948,FR,06/08/2017,242157683.0,industry,grtgaz
949,FR,07/08/2017,247705270.0,industry,grtgaz
950,FR,08/08/2017,255698919.0,industry,grtgaz
951,FR,09/08/2017,264284903.0,industry,grtgaz
952,FR,10/08/2017,266603135.0,industry,grtgaz
953,FR,11/08/2017,262371102.0,industry,grtgaz
954,FR,12/08/2017,251291529.0,industry,grtgaz
955,FR,13/08/2017,248818112.0,industry,grtgaz
956,FR,14/08/2017,256978328.0,industry,grtgaz
957,FR,15/08/2017,260512349.0,industry,grtgaz
958,FR,16/08/2017,267374474.0,industry,grtgaz
959,FR,17/08/2017,266753874.0,industry,grtgaz
960,FR,18/08/2017,274671031.0,industry,grtgaz
961,FR,19/08/2017,267466010.0,industry,grtgaz
962,FR,20/08/2017,259033267.0,industry,grtgaz
963,FR,21/08/2017,276081420.0,industry,grtgaz
964,FR,22/08/2017,282333226.0,industry,grtgaz
965,FR,23/08/2017,295546912.0,industry,grtgaz
966,FR,24/08/2017,296431182.0,industry,grtgaz
967,FR,25/08/2017,300341682.0,industry,grtgaz
968,FR,26/08/2017,283870600.0,industry,grtgaz
969,FR,27/08/2017,281548685.0,industry,grtgaz
970,FR,28/08/2017,306355484.0,industry,grtgaz
971,FR,29/08/2017,312846227.0,industry,grtgaz
972,FR,30/08/2017,322379046.0,industry,grtgaz
973,FR,31/08/2017,331946245.0,industry,grtgaz
974,FR,01/09/2017,325420221.0,industry,grtgaz
975,FR,02/09/2017,310878104.0,industry,grtgaz
976,FR,03/09/2017,304912453.0,industry,grtgaz
977,FR,04/09/2017,322471866.0,industry,grtgaz
978,FR,05/09/2017,327114622.0,industry,grtgaz
979,FR,06/09/2017,330038385.0,industry,grtgaz
